honorario_id,cliente_id,numero_processo,valor_total_contratado,n_parcelas,parcelas_pagas,valor_pago,valor_em_aberto,data_contrato,data_vencimento,forma_pagamento,honorario_exito,percentual_exito,status_pagamento
197,1357,5661974-14.2020.6.39.3137,45418.22,6,3,22709.10,22709.10,11/07/2023,2026-07-23,transferência,Sim,15%,quitado
198,467,8905709-90.2020.9.55.2471,18245.83,5,4,"14596,68",3649.17,10 de dezembro de 2023,23/01/2026,Boleto,sim,20,em dia
199,1246,2341370-92.2024.9.60.8122,"77295,09",6,3,"R$ 38.647,53",38647.53,30/06/2023,23 de janeiro de 2027,TED,Sim,19%,ATRASADO
200,391,1676369-34.2022.3.47.6087,24853.52,1,0,0.00,"24853,52",11/02/20,13/02/2026,PIX,sim,14%,em dia
201,1163,2895065-46.2022.7.67.1438,13845.04,5,0,0.00,13845.05,2020-11-27,12/05/2026,TED,nao,0.17,quitado
202,1107,8986773-71.2022.6.45.5854,30350.40,2,0,0.00,30350.40,2021-05-13,10 de julho de 2026,PIX,não,20,ATRASADO
203,974,3975387-89.2023.4.55.7631,79036.23,4,3,59277.18,"19759,06",10/05/20,1 de fevereiro de 2025,Boleto,não,,atrasado
204,1074,9214397-26.2023.4.18.6844,59092.23,3,0,0,59092.23,22 de março de 2025,19/09/2025,TED,nao,15%,
205,185,7486029-45.2024.4.25.3159,51403.28,12,8,34268.88,17134.44,06/11/2022,02/01/2026,PIX,não,13%,quitado
206,440,7245951-43.2021.4.11.7623,45095.32,1,0,"R$ 0,00",45126.99,19 de agosto de 2024,14/09/2026,PIX,sim,15%,ATRASADO
207,897,7599278-46.2021.4.96.3535,"R$ 21.534,19",12,10,17945.20,3589.04,2021-11-25,2026-09-17,Boleto,nao,,em dia
208,1211,9302979-43.2025.9.68.7487,50532.78,2,2,50532.78,0.00,23 de abril de 2023,04/12/2026,TED,Sim,15%,ATRASADO
209,937,7486029-45.2024.4.25.3159,19097.64,6,6,"R$ 19.097,64",-480.38,2020-01-17,2026-09-14,TED,sim,,quitado
210,1091,6418382-43.2020.8.63.9133,"36116,37",10,3,10834.92,"25618,03",22 de janeiro de 2026,02/07/2026,TED,Sim,15%,quitado
211,388,4180949-86.2020.3.26.7593,53342.34,7,4,"R$ 30.481,32","22860,99",21/11/2024,7 de dezembro de 2026,PIX,sim,20,quitado
212,1062,7065068-16.2021.7.14.6489,11161.88,11,0,0.00,11341.25,6 de agosto de 2023,07/08/2024,pix,Sim,28%,em dia
213,188,2191287-57.2021.1.18.8228,"R$ 76.614,74",2,1,38307.37,38307.37,25 de setembro de 2025,2026-10-29,boleto,não,,em dia
214,581,7553290-31.2023.9.36.9282,45619.44,11,7,"29030,54",16588.88,5 de novembro de 2024,19 de julho de 2024,pix,nao,20,
215,1063,8286382-50.2025.4.53.4414,36620.92,6,6,36620.94,0.00,29/08/2023,5 de julho de 2025,transferência,nao,23%,quitado
216,1264,3679963-72.2020.9.29.7859,62828.40,12,4,"20942,8",41885.60,17/10/2022,21 de janeiro de 2025,transferência,Sim,0.23,atrasado
217,23,4417916-40.2022.7.26.4278,23117.96,9,4,10274.64,"12843,3",16/10/2023,30/05/25,Boleto,,15%,ATRASADO
218,537,6836135-90.2022.9.37.5643,"R$ 29.540,82",9,1,3282.31,26258.48,2023-08-24,29/07/2026,pix,sim,27%,atrasado
219,739,5401874-62.2025.2.46.8337,"R$ 62.237,18",9,1,6915.24,55497.73,2022-07-05,10/03/27,transferência,não,,quitado
220,1397,6836135-90.2022.9.37.5643,22696.64,10,4,9078.64,13617.96,27/10/24,2 de julho de 2024,boleto,S,24%,atrasado
221,524,6339266-27.2025.5.15.6766,"R$ 52.655,90",8,4,26327.96,26327.96,2020-06-13,20/04/27,boleto,N,20,em dia
222,744,2316290-44.2022.7.34.5190,"R$ 41.122,56",7,3,"17623,949999999997",23498.60,19/11/25,15 de setembro de 2026,pix,,20,ATRASADO
223,747,1714231-74.2025.9.71.1697,65076.89,7,2,18593.40,46483.50,7 de setembro de 2025,15 de agosto de 2026,transferência,N,26%,atrasado
224,746,6384831-67.2022.5.89.7429,65918.74,11,5,29963.05,"R$ 35.955,66",06/09/24,2025-12-29,PIX,N,15%,
225,984,4460247-99.2024.9.97.4840,"R$ 25.774,55",8,0,0.00,"R$ 25.774,56",09/01/2020,15/11/25,transferência,S,15%,Em Dia
226,62,9071705-28.2021.9.78.4746,44489.26,3,0,0.00,44489.25,21/04/2026,2024-03-12,TED,sim,20,em dia
227,834,3710559-31.2020.9.95.2540,30447.85,2,1,15223.92,,09/12/2023,20/02/2026,boleto,Sim,20,
228,740,2341370-92.2024.9.60.8122,41797.81,2,0,0.00,41797.80,2025-06-30,2025-11-13,pix,não,15%,ATRASADO
229,193,7222167-30.2022.8.44.7452,61179.49,8,1,7647.44,"R$ 53.183,37",2024-08-04,2025-06-01,boleto,sim,,atrasado
230,947,8306601-19.2020.3.50.7457,72985.50,7,2,20853.00,52132.50,10 de janeiro de 2023,01/12/26,TED,S,20,atrasado
231,69,7687351-51.2022.6.73.6768,13071.14,8,7,11437.23,1633.89,13/01/2022,27/01/2027,Boleto,Sim,,em dia
232,262,7722274-26.2024.9.14.7062,66422.14,8,6,49816.62,16605.54,7 de outubro de 2020,10/07/2026,boleto,não,20,atrasado
233,1325,4961530-22.2021.4.22.6290,31938.13,8,7,27945.89,3992.27,2025-02-01,08/06/26,PIX,,15%,em dia
234,778,5853247-29.2020.7.62.8870,"R$ 11.084,07",2,2,"R$ 11.084,06",0.00,30/08/24,3 de dezembro de 2026,Boleto,Sim,0.15,ATRASADO
235,354,6018860-77.2022.1.94.1315,69823.11,7,7,69823.11,0.00,7 de outubro de 2022,23/01/27,transferência,Sim,20,em dia
236,149,6339808-70.2020.2.67.1325,"21293,99",10,4,8517.60,12776.40,2023-06-16,25 de agosto de 2024,boleto,não,15%,atrasado
237,333,9062552-47.2024.4.22.8265,63263.98,4,1,15816.00,47448,22 de outubro de 2021,17 de março de 2026,transferência,nao,0.24,
238,1296,5545511-73.2023.1.66.9757,26529.05,5,4,"21223,24","R$ 5.305,81",29/03/20,2027-01-11,TED,não,,quitado
239,498,4090182-95.2021.1.57.7189,"R$ 40.300,41",6,0,0,40300.44,2020-01-04,25/04/25,TED,Sim,15%,atrasado
240,434,4229107-99.2020.7.61.3978,48569.64,8,0,0.00,48569.60,31 de julho de 2021,14 de abril de 2027,TED,não,12%,atrasado
241,358,3679963-72.2020.9.29.7859,"R$ 45.380,32",6,2,"R$ 15.126,78",30253.56,22/12/23,10 de fevereiro de 2024,PIX,nao,,Em Dia
242,182,1095980-10.2020.7.77.8313,78990.31,9,1,"R$ 8.776,70","R$ 70.213,60",17/03/25,14/12/2025,transferência,N,,atrasado
243,317,9822459-92.2024.8.17.6403,20965.71,1,0,"R$ 0,00",20965.71,31 de agosto de 2020,2025-05-04,boleto,,20,em dia
244,1075,3924425-56.2021.9.58.2912,22457.78,9,3,7485.93,14971.86,3 de fevereiro de 2020,25/06/2026,pix,Sim,23%,Em Dia
245,497,4961530-22.2021.4.22.6290,"R$ 33.888,06",12,11,31064.00,2824.00,09/09/2024,19/02/25,boleto,,26%,
246,57,7320713-89.2022.3.68.7881,73213.48,11,6,39934.62,"33278,85",2023-10-06,10/04/2024,TED,,22%,quitado
247,1313,5210656-44.2021.1.39.2474,69787.53,2,1,"R$ 34.893,76",34893.76,2023-09-27,17/09/26,transferência,Sim,0.29,quitado
248,665,1273300-90.2024.2.80.7378,64376.94,3,3,"64376,94",0.00,27/07/24,30/01/26,boleto,não,11%,quitado
249,727,9168044-67.2022.1.26.3054,24887.66,3,0,"R$ 0,00",,2025-04-11,03/04/2027,TED,sim,,atrasado
250,395,1676369-34.2022.3.47.6087,"8014,39",4,1,2003.60,,12 de novembro de 2021,2025-09-18,TED,não,15%,quitado
251,464,5035093-45.2021.1.27.3097,"48128,6",12,12,48128.64,"R$ 0,00",2026-02-27,3 de agosto de 2024,transferência,S,18%,Em Dia
252,731,7722274-26.2024.9.14.7062,43190.89,2,2,43190.88,"R$ 0,00",2024-10-29,2024-10-28,pix,N,15%,ATRASADO
253,1069,5483975-50.2024.8.92.4422,12225.53,2,1,6112.77,"R$ 6.112,77",11/02/2024,2025-09-12,transferência,sim,20,ATRASADO
254,976,5074974-98.2023.8.21.9881,25920.91,3,2,17280.60,8640.30,09/05/20,2025-03-23,transferência,Sim,15%,ATRASADO
255,1330,7381740-86.2021.2.88.6570,"R$ 6.688,29",8,1,836.04,"5852,28",2022-01-22,2024-05-23,PIX,nao,0.18,quitado
256,117,8572382-61.2025.1.41.7172,73623.20,10,0,0.00,73623.20,17 de agosto de 2023,11/09/25,PIX,sim,15%,ATRASADO
257,938,8097721-13.2023.1.47.8354,20339.42,6,3,"R$ 10.169,70","10169,7",11 de abril de 2022,5 de fevereiro de 2027,PIX,S,,ATRASADO
258,501,7840442-26.2025.9.53.5093,61420.78,8,7,"R$ 53.743,20","R$ 7.677,60",19/02/2022,28/04/24,Boleto,nao,20,atrasado
259,838,7223110-52.2024.2.44.8994,20743.21,3,2,"13828,8","R$ 6.914,40",05/05/2021,12/03/2024,transferência,Sim,21%,quitado
260,1429,1784068-27.2021.3.12.2538,74784.30,4,4,74784.32,0.00,24 de fevereiro de 2022,2025-09-12,transferência,N,0.24,em dia
261,1234,6339266-27.2025.5.15.6766,28756.31,9,7,22366.05,6390.30,24/01/20,29/01/2024,PIX,nao,20,quitado
262,358,4433355-55.2023.8.48.9346,63401.20,2,0,0.00,63830.12,22/02/21,03/09/25,boleto,nao,22%,atrasado
263,139,5753123-52.2021.4.48.4042,28586.48,7,1,4083.78,24560.14,17/02/21,19 de junho de 2024,Boleto,sim,20,em dia
264,604,2100417-68.2021.7.29.9662,57874.10,5,2,23149.64,34724.46,06/01/21,2025-11-19,PIX,N,0.30,Em Dia
265,582,5068524-45.2025.9.91.6906,"R$ 15.094,47",10,2,"R$ 3.018,90",12075.60,6 de maio de 2023,9 de janeiro de 2024,pix,Sim,0.16,em dia
266,188,8827641-36.2022.5.59.8715,4347.06,10,0,0.00,4347.10,09/09/23,15 de maio de 2027,pix,S,15%,quitado
267,679,4229107-99.2020.7.61.3978,24899.38,10,4,9959.76,14939.64,24/11/23,2024-08-16,transferência,N,0.17,em dia
268,1236,6418382-43.2020.8.63.9133,"57428,19",11,0,"R$ 0,00",57694.74,27/04/24,08/01/26,PIX,N,15%,quitado
269,856,9057219-99.2020.9.96.3254,"R$ 65.241,25",6,6,65241.24,0,2025-01-28,3 de janeiro de 2025,pix,S,10%,atrasado
270,840,9076234-78.2023.3.90.2702,64012.46,5,3,38407.47,25604.98,2020-11-10,10/10/2024,boleto,nao,25%,quitado
271,1224,7486029-45.2024.4.25.3159,52698.78,5,2,"21079,52",31619.28,12/11/24,12 de outubro de 2025,boleto,não,0.16,quitado
272,786,5660649-86.2020.5.86.9291,63831.93,7,1,9118.85,55075.21,07/11/23,09/01/2027,PIX,nao,20,quitado
273,379,5953905-94.2022.5.44.3245,28066.72,1,1,28066.72,0.00,16 de setembro de 2020,05/06/26,PIX,,0.15,quitado
274,676,8097721-13.2023.1.47.8354,64356.83,4,4,"R$ 64.356,84",,27/05/2023,20/04/26,TED,nao,15%,Em Dia
275,831,9810112-12.2021.1.97.8847,49048.61,3,3,49048.62,"R$ 0,00",09/10/2023,2024-07-05,pix,nao,15%,em dia
276,1392,9252661-70.2020.1.46.1185,14113.87,9,6,9409.26,4704.63,2025-12-08,4 de janeiro de 2027,pix,sim,0.12,Em Dia
277,492,1714231-74.2025.9.71.1697,32961.52,8,2,8240.38,24721.14,2022-07-06,21/05/27,PIX,Sim,20,Em Dia
278,115,7640585-40.2023.1.57.1721,13789.13,10,9,12410.19,1378.91,16/07/20,2024-10-28,PIX,S,15%,ATRASADO
279,1258,6404948-40.2021.7.68.7161,59599.39,9,1,"6622,15",52977.20,2022-07-18,2025-04-12,Boleto,não,20,ATRASADO
280,1450,4865461-96.2025.2.64.9143,60084.55,2,2,60084.56,0.00,17/03/2020,2025-09-02,boleto,não,15%,ATRASADO
281,840,4563779-48.2023.2.87.9606,29683.76,10,7,20778.66,8905.14,22/05/2021,23/03/2024,PIX,N,20,Em Dia
282,487,5853247-29.2020.7.62.8870,78076.20,7,4,44614.96,33461.22,2026-03-22,7 de julho de 2026,PIX,sim,,quitado
283,1485,5786762-52.2021.9.21.3037,71651.60,7,0,0.00,71651.58,8 de novembro de 2022,19/12/2026,TED,N,20,quitado
284,1447,3541821-31.2021.8.96.1927,"27312,91",4,3,20484.69,6828.23,08/03/22,27/12/2025,boleto,nao,15%,Em Dia
285,477,2016341-89.2023.7.48.2724,45498.99,10,1,4549.90,40791.41,04/02/25,2027-05-28,pix,nao,20,
286,1159,8215015-64.2021.5.32.1893,57312.62,2,1,28656.31,28656.31,23/07/2021,22/07/2025,boleto,Sim,0.14,ATRASADO
287,165,7553290-31.2023.9.36.9282,26863.99,12,6,"R$ 13.432,02","R$ 13.432,02",14/04/2022,2025-05-30,TED,S,20,
288,1153,9214397-26.2023.4.18.6844,34240.17,2,1,"17120,08",,19/03/2023,02/03/27,boleto,não,15%,em dia
289,230,5786762-52.2021.9.21.3037,17653.15,6,2,5884.38,11768.76,24 de setembro de 2023,04/07/25,TED,S,,ATRASADO
290,1138,3821719-15.2025.2.86.2518,55685.73,3,1,18561.91,37123.82,06/04/2025,2025-06-23,TED,não,,em dia
291,533,6018860-77.2022.1.94.1315,64738.27,8,5,"R$ 40.461,40","R$ 24.276,84",29/11/2023,04/10/2025,TED,,21%,quitado
292,432,1614850-25.2020.8.85.3161,31020.72,4,3,23265.54,7797.96,30 de agosto de 2024,27/08/26,PIX,Sim,12%,ATRASADO
293,160,9319285-35.2025.3.19.9131,14006.76,12,2,2334.46,"R$ 11.672,30",1 de novembro de 2023,11/10/26,Boleto,N,0.29,atrasado
294,928,2837371-36.2022.7.88.5428,22067.53,3,3,"22067,52",0.00,18/03/24,21/12/24,transferência,Sim,0.17,quitado
295,964,5545511-73.2023.1.66.9757,73946.11,8,0,0.00,73946.08,21/06/2024,08/07/25,transferência,não,20,quitado
296,998,1165147-13.2020.2.47.5874,27630.58,9,9,27630.54,0,15 de dezembro de 2023,16/07/25,boleto,Sim,20,atrasado
297,463,5492622-29.2021.9.92.7737,43636.58,1,0,0.00,44112.83,03/01/20,13 de setembro de 2024,boleto,S,15%,
298,533,1165147-13.2020.2.47.5874,77042.52,1,0,0,"R$ 77.042,52",2024-11-09,18/06/2024,PIX,nao,20,em dia
299,553,5432782-56.2021.2.97.6240,49731.46,12,8,"R$ 33.154,32",,13/04/2025,2026-07-31,transferência,S,0.14,Em Dia
300,574,8886588-26.2020.9.65.6361,"R$ 67.774,20",5,3,40664.52,27174.75,23/12/21,14 de junho de 2024,boleto,nao,17%,atrasado
301,40,1185885-59.2023.7.19.8433,6153.48,4,1,"R$ 1.538,37",4615.11,22/06/25,2024-01-03,TED,,0.18,
302,139,5472823-70.2022.4.41.7624,19021.97,8,1,2377.75,"R$ 16.644,25",16/07/23,07/03/2026,PIX,,20,Em Dia
303,859,1664676-19.2021.8.64.4616,38925.61,12,12,38925.60,0.00,12/05/2025,2026-12-23,Boleto,N,0.30,atrasado
304,126,3778380-86.2023.9.32.5849,"72795,22",10,1,7279.52,65515.68,2020-02-20,2026-04-20,boleto,sim,20,quitado
305,1025,8717678-27.2025.5.11.4526,40325.80,9,4,17922.56,22403.20,07/08/2020,27 de abril de 2024,transferência,Sim,15%,quitado
306,639,6384831-67.2022.5.89.7429,63616.52,7,5,"R$ 45.440,35",18176.14,2022-06-11,10/01/2027,transferência,sim,,Em Dia
307,1120,1185885-59.2023.7.19.8433,15297.70,6,4,10198.48,,2026-02-02,2027-05-29,PIX,nao,20,em dia
308,247,8381610-96.2020.6.26.2533,79540.16,8,7,69597.64,9942.52,12/08/23,2024-07-11,pix,N,0.27,em dia
309,1328,8717678-27.2025.5.11.4526,"5960,23",12,1,496.69,5463.59,30/11/21,2025-07-29,pix,,30%,Em Dia
310,1134,4433355-55.2023.8.48.9346,76722.38,3,0,0.00,77037.37,1 de outubro de 2023,14/03/2024,Boleto,,20,atrasado
311,320,9835331-11.2022.6.15.8602,22337.31,3,2,"R$ 14.891,54","7445,77",2023-08-14,26/04/2025,TED,N,21%,em dia
312,1383,1248003-72.2024.2.80.8472,37176.66,10,3,11153.01,26023.69,12/04/2024,29 de abril de 2024,boleto,S,20,atrasado
313,621,4952151-27.2023.3.38.8762,64276.15,12,11,"R$ 58.919,85",5356.35,23/02/26,15/06/24,PIX,Sim,11%,atrasado
314,153,2884639-86.2023.2.31.8737,45767.73,8,7,40046.79,"5720,97",06/03/2020,2027-04-09,transferência,sim,15%,ATRASADO
315,617,5451988-41.2020.2.82.4041,59334.97,10,10,59335.00,0.00,14/07/22,13 de junho de 2024,PIX,não,17%,em dia
316,1367,5753123-52.2021.4.48.4042,39923.96,12,7,"R$ 23.289,00",16635.00,2024-01-22,07/03/2025,pix,,20,Em Dia
317,620,9992831-61.2022.4.35.1469,"46966,07",10,5,23483.05,23483.05,12/09/2021,2026-11-16,TED,,0.10,
318,1272,5472823-70.2022.4.41.7624,47917.01,6,3,"23958,510000000002",23958.51,30/08/23,9 de novembro de 2025,boleto,Sim,0.10,quitado
319,430,2909764-51.2025.7.78.2223,30572.12,5,2,12228.84,"R$ 18.363,69",5 de março de 2026,11/08/2024,TED,,11%,quitado
320,1446,7813974-60.2021.1.81.1542,"7311,33",12,3,1827.84,5483.52,2020-04-02,31 de janeiro de 2027,transferência,nao,15%,Em Dia
321,260,3401866-56.2021.1.87.5297,41102.36,6,2,13700.78,"R$ 27.401,56",2021-11-03,19/03/24,pix,S,0.28,em dia
322,756,3785792-10.2020.5.78.7940,52896.51,3,3,"R$ 52.896,51",0.00,01/02/21,2026-10-22,Boleto,sim,,quitado
323,283,9076234-78.2023.3.90.2702,"R$ 75.274,49",1,1,75274.49,0.00,22/03/22,21 de julho de 2026,boleto,N,0.27,em dia
324,965,7539718-58.2020.2.52.9800,"R$ 61.452,29",4,2,30726.14,30726.14,6 de dezembro de 2025,2024-06-12,Boleto,sim,27%,Em Dia
325,621,6053412-12.2021.6.72.8346,46692.44,10,5,"23346,199999999997","R$ 23.346,20",7 de agosto de 2024,04/06/26,transferência,nao,20,em dia
326,732,5239450-56.2022.7.99.2371,43950.55,8,7,"R$ 38.456,74","5796,17",4 de junho de 2020,2026-02-07,boleto,S,0.15,atrasado
327,1389,3710559-31.2020.9.95.2540,"R$ 46.336,96",2,0,0.00,"46336,96",25/12/23,21/02/25,Boleto,não,0.30,quitado
328,1149,1878000-50.2025.7.58.1197,19235.48,9,0,"R$ 0,00",19235.52,2020-11-16,05/10/2026,PIX,Sim,0.28,quitado
329,1301,5953905-94.2022.5.44.3245,68439.99,1,1,"68439,99",-8.25,2025-12-12,2025-10-05,Boleto,não,,Em Dia
330,90,7419280-60.2021.1.40.9417,48928.62,5,0,0.00,,2021-02-12,03/10/2024,boleto,nao,,
331,45,6038940-61.2024.4.64.6408,74223.44,1,1,74223.44,0.00,31 de dezembro de 2024,10/02/2026,PIX,sim,24%,
332,118,2397582-22.2023.9.93.4223,43588.07,10,4,17435.24,26152.86,13/03/24,28 de junho de 2025,TED,sim,0.20,Em Dia
333,639,8886588-26.2020.9.65.6361,7571.11,1,0,0.00,"R$ 7.571,11",30/01/2021,23/03/25,PIX,Sim,15%,Em Dia
334,413,7486029-45.2024.4.25.3159,59883.23,5,5,59883.25,,2024-07-09,2025-01-15,boleto,não,,atrasado
335,220,1778149-24.2023.1.86.3557,"R$ 5.914,32",3,1,1971.44,,2023-10-21,26/05/27,transferência,Sim,15%,
336,507,5274951-77.2021.1.76.5120,44699.64,6,3,22349.82,22571.41,20/05/25,19/07/24,transferência,S,0.22,Em Dia
337,153,4384627-80.2021.2.13.1061,"R$ 45.031,11",3,3,"R$ 45.031,11",0,2025-11-03,12/12/2025,transferência,Sim,15%,quitado
338,33,7724543-49.2023.9.44.7412,25143.04,6,0,"R$ 0,00",25143.06,15/05/23,31/07/2025,boleto,sim,,ATRASADO
339,1249,4584224-94.2025.2.57.2511,33272.15,3,2,"22181,44","11090,72",10/03/26,01/10/2026,transferência,nao,,quitado
340,395,5266269-78.2021.7.59.1392,16832.93,4,4,"16832,92",0,2 de julho de 2022,11 de dezembro de 2026,TED,não,15%,em dia
341,1150,1602496-64.2022.5.79.8340,53867.94,1,0,0.00,53867.94,16/07/2024,20/09/2024,TED,sim,15%,quitado
342,38,6105303-92.2021.4.39.3868,62836.16,12,11,57599.85,5236.35,31/08/23,13/08/24,Boleto,,15%,ATRASADO
343,558,4865461-96.2025.2.64.9143,69921.47,12,11,"R$ 64.094,69","R$ 5.826,79",21/11/2025,10/03/24,Boleto,Sim,0.22,Em Dia
344,528,4314934-26.2021.7.14.7244,69849.60,10,6,41909.76,27939.84,4 de março de 2024,15 de janeiro de 2026,boleto,sim,25%,em dia
345,1046,5159882-37.2022.9.71.7550,"59044,69",4,2,29522.34,29522.34,2024-04-14,13 de novembro de 2025,Boleto,,20,Em Dia
346,1066,5901155-82.2023.2.89.7717,"R$ 24.626,18",2,2,24626.18,0.00,16/10/23,7 de fevereiro de 2026,pix,,24%,quitado
347,1415,1273300-90.2024.2.80.7378,57173.39,5,5,57173.40,78.25,2020-03-01,19/12/2026,boleto,S,0.13,atrasado
348,124,3242098-97.2025.4.44.9916,11449.39,10,0,"R$ 0,00","11449,4",15/11/22,10 de fevereiro de 2026,boleto,sim,15%,em dia
349,1366,6445422-21.2020.5.39.8096,"R$ 26.558,16",1,1,26558.16,0.00,23/05/2023,21/04/27,PIX,,20,ATRASADO
350,843,8905709-90.2020.9.55.2471,30173.37,7,6,25862.88,"R$ 4.310,48",17/05/2020,2025-05-30,pix,sim,21%,Em Dia
351,629,6992158-64.2024.5.43.7750,5440.54,6,4,"R$ 3.627,04",1813.52,25/11/22,5 de julho de 2024,Boleto,Sim,22%,atrasado
352,335,3260101-88.2022.8.37.9169,42799.47,4,1,"R$ 10.699,87",32099.61,18/05/2021,15/04/2026,TED,,,
353,1045,4721085-96.2020.6.92.9645,69504.73,12,1,"R$ 5.792,06","63712,66",04/04/22,10/07/2025,pix,sim,29%,Em Dia
354,818,7486138-99.2020.5.81.4332,74405.18,2,0,0.00,"74014,28",29 de fevereiro de 2020,8 de fevereiro de 2024,TED,não,20,Em Dia
355,148,1346701-74.2024.1.65.8985,"R$ 43.277,13",11,9,35408.52,"7868,56",29 de março de 2024,2024-02-10,PIX,S,,em dia
356,87,6404948-40.2021.7.68.7161,48044.54,3,2,"R$ 32.029,70",16014.85,30/04/2020,28/01/2027,transferência,sim,15%,ATRASADO
357,140,9057960-29.2025.5.10.6072,"54724,16",6,0,0.00,54724.14,24/09/2023,23/04/24,PIX,sim,,Em Dia
358,1159,6160516-66.2024.5.17.7150,"R$ 39.594,64",7,4,22625.52,"16969,14",18 de maio de 2025,30 de outubro de 2024,Boleto,não,15%,atrasado
359,132,4384627-80.2021.2.13.1061,17967.76,2,1,8983.88,8983.88,2022-08-18,12/08/24,transferência,,0.20,quitado
360,1474,8655267-17.2025.3.63.4188,61190.71,4,1,15297.68,45893.04,06/09/2022,2024-07-28,PIX,N,0.10,ATRASADO
361,435,3054975-46.2023.4.85.5879,35701.50,3,2,23801.00,11900.50,17 de fevereiro de 2020,10 de dezembro de 2026,transferência,Sim,22%,Em Dia
362,8,5239450-56.2022.7.99.2371,"48281,1",2,0,"R$ 0,00","R$ 48.281,10",2023-12-22,2027-01-17,TED,não,25%,atrasado
363,628,8381610-96.2020.6.26.2533,23782.29,12,8,15854.88,7927.44,18 de fevereiro de 2020,20 de junho de 2025,Boleto,não,20,quitado
364,350,7813974-60.2021.1.81.1542,6831.77,10,0,0.00,7311.57,07/11/24,13/02/26,pix,,28%,em dia
365,826,5901155-82.2023.2.89.7717,45294.43,5,3,27176.67,18117.78,23/06/23,15/01/2024,PIX,nao,,atrasado
366,966,6404948-40.2021.7.68.7161,40576.54,10,4,16230.60,24345.90,03/10/20,2024-03-22,PIX,S,0.28,Em Dia
367,253,4687348-31.2023.1.92.6907,30113.11,12,9,22584.87,7528.29,2025-06-29,2024-05-14,Boleto,N,15%,quitado
368,332,4299848-20.2023.2.47.7396,68297.25,4,3,51222.93,17248.30,8 de outubro de 2025,19 de junho de 2027,transferência,Sim,20,em dia
369,1331,4229107-99.2020.7.61.3978,"R$ 31.414,69",3,0,0.00,,28/06/2022,2025-01-14,Boleto,não,25%,quitado
370,1239,4140100-24.2024.4.63.7178,"R$ 78.137,43",11,1,7103.40,71034.00,20 de fevereiro de 2026,15 de abril de 2027,TED,,20,atrasado
371,1014,6018860-77.2022.1.94.1315,"73744,41",3,0,"R$ 0,00","R$ 73.744,41",17/01/21,08/03/2026,transferência,sim,15%,atrasado
372,266,3376786-12.2020.7.64.5093,44357.18,11,2,8064.94,35876.41,16 de dezembro de 2023,05/11/2026,TED,Sim,15%,quitado
373,711,9498791-62.2022.6.73.9564,74955.13,2,1,37477.57,,2024-11-01,2026-01-21,boleto,não,15%,ATRASADO
374,1390,5438623-45.2022.4.51.7250,64510.61,12,5,"R$ 26.879,40",37631.16,03/12/2021,24 de abril de 2026,TED,sim,15%,quitado
375,690,2554938-48.2024.1.13.4544,"R$ 41.683,91",4,1,"R$ 10.420,98",31262.94,2021-05-23,2026-03-30,TED,nao,20,
376,880,9953454-93.2020.2.52.5723,24496.74,2,1,"R$ 12.248,37","R$ 12.248,37",19/04/22,05/03/24,transferência,N,15%,em dia
377,1108,1557680-16.2021.4.16.4031,40001.01,12,6,20000.52,"20446,38",2024-09-18,27 de julho de 2024,Boleto,nao,0.23,quitado
378,1245,1742202-63.2023.6.68.9372,28645.93,3,3,"R$ 28.645,92",,01/10/24,21/05/2024,TED,N,15%,
379,1299,7999133-20.2023.7.26.1121,"R$ 57.850,29",3,1,19283.43,38566.86,19/09/2021,13/11/2025,boleto,não,15%,atrasado
380,1104,2895065-46.2022.7.67.1438,41402.99,9,4,18401.32,23001.65,22/11/2020,18/02/2024,Boleto,não,29%,Em Dia
381,1182,1757615-27.2025.7.10.3762,70810.62,12,4,23603.52,"47207,04",30/11/2021,2026-08-03,transferência,N,28%,Em Dia
382,928,8735892-74.2025.8.18.9411,"R$ 57.663,40",4,1,14415.85,43247.55,21/09/22,16 de fevereiro de 2024,TED,,20,ATRASADO
383,1050,5401874-62.2025.2.46.8337,"R$ 5.650,10",2,1,"R$ 2.825,05","R$ 2.825,05",06/02/2023,2026-11-15,pix,Sim,20,quitado
384,101,5035093-45.2021.1.27.3097,78665.14,3,1,26221.71,"52933,95",13/01/2020,22 de novembro de 2025,boleto,,15%,ATRASADO
385,79,4768255-51.2022.4.94.5695,74382.66,6,6,74382.66,0.00,04/04/20,14/11/25,transferência,S,22%,quitado
386,645,6105303-92.2021.4.39.3868,65443.48,10,10,65443.50,0.00,2020-05-18,29/12/25,TED,nao,15%,quitado
387,1322,1974389-81.2024.5.57.9354,44473.84,8,5,27796.15,16677.69,23/11/22,2024-07-17,transferência,não,0.14,em dia
388,1329,4134515-43.2021.8.70.4879,34190.86,12,10,28492.40,"5698,48",14 de dezembro de 2023,26/12/24,boleto,nao,,
389,1119,3054975-46.2023.4.85.5879,5767.50,10,8,"R$ 4.614,00",1153.50,05/12/24,07/12/2024,transferência,não,,atrasado
390,760,5826200-20.2025.1.91.8748,51678.13,6,2,17226.04,34452.08,28/07/21,3 de fevereiro de 2024,boleto,S,20,quitado
391,1045,7245951-43.2021.4.11.7623,70663.42,6,6,70663.44,0.00,02/11/24,02/04/2027,boleto,N,20,em dia
