honorario_id,cliente_id,numero_processo,valor_total_contratado,n_parcelas,parcelas_pagas,valor_pago,valor_em_aberto,data_contrato,data_vencimento,forma_pagamento,honorario_exito,percentual_exito,status_pagamento
200,391,1676369-34.2022.3.47.6087,24853.52,1,0,0.0,24853.52,2020-11-02,2026-02-13,PIX,Sim,14,Em Dia
201,1163,2895065-46.2022.7.67.1438,13845.04,5,0,0.0,13845.05,2020-11-27,2026-12-05,Transferência,Não,17,Quitado
202,1107,8986773-71.2022.6.45.5854,30350.4,2,0,0.0,30350.4,2021-05-13,2026-07-10,PIX,Não,2000,Atrasado
203,974,3975387-89.2023.4.55.7631,79036.23,4,3,59277.18,19759.06,2020-10-05,2025-02-01,Boleto,Não,0,Atrasado
204,1074,9214397-26.2023.4.18.6844,59092.23,3,0,0.0,59092.23,2025-03-22,2025-09-19,Transferência,Não,15,Não informado
205,185,7486029-45.2024.4.25.3159,51403.28,12,8,34268.88,17134.44,2022-06-11,2026-02-01,PIX,Não,13,Quitado
206,440,7245951-43.2021.4.11.7623,45095.32,1,0,0.0,45126.99,2024-08-19,2026-09-14,PIX,Sim,15,Atrasado
207,897,7599278-46.2021.4.96.3535,21534.19,12,10,17945.2,358904.01,2021-11-25,2026-09-17,Boleto,Não,0,Em Dia
208,1211,9302979-43.2025.9.68.7487,50532.78,2,2,50532.78,0.0,2023-04-23,2026-04-12,Transferência,Sim,15,Atrasado
209,937,7486029-45.2024.4.25.3159,19097.64,6,6,19097.64,480.38,2020-01-17,2026-09-14,Transferência,Sim,0,Quitado
210,1091,6418382-43.2020.8.63.9133,36116.37,10,3,10834.92,25618.03,2026-01-22,2026-02-07,Transferência,Sim,15,Quitado
211,388,4180949-86.2020.3.26.7593,53342.34,7,4,30481.32,22860.99,2024-11-21,2026-12-07,PIX,Sim,2000,Quitado
212,1062,7065068-16.2021.7.14.6489,11161.88,11,0,0.0,11341.25,2023-08-06,2024-07-08,PIX,Sim,28,Em Dia
213,188,2191287-57.2021.1.18.8228,76614.74,2,1,38307.37,38307.37,2025-09-25,2026-10-29,Boleto,Não,0,Em Dia
214,581,7553290-31.2023.9.36.9282,45619.44,11,7,29030.54,16588.88,2024-11-05,2024-07-19,PIX,Não,2000,Não informado
215,1063,8286382-50.2025.4.53.4414,36620.92,6,6,36620.94,0.0,2023-08-29,2025-07-05,Transferência,Não,23,Quitado
216,1264,3679963-72.2020.9.29.7859,62828.4,12,4,2094.28,41885.6,2022-10-17,2025-01-21,Transferência,Sim,23,Atrasado
217,23,4417916-40.2022.7.26.4278,23117.96,9,4,10274.64,1284.33,2023-10-16,2025-05-30,Boleto,Não informado,15,Atrasado
218,537,6836135-90.2022.9.37.5643,29540.82,9,1,3282.31,26258.48,2023-08-24,2026-07-29,PIX,Sim,27,Atrasado
219,739,5401874-62.2025.2.46.8337,62237.18,9,1,6915.24,55497.73,2022-05-07,2027-10-03,Transferência,Não,0,Quitado
220,1397,6836135-90.2022.9.37.5643,22696.64,10,4,9078.64,13617.96,2024-10-27,2024-07-02,Boleto,Sim,24,Atrasado
221,524,6339266-27.2025.5.15.6766,52655.9,8,4,26327.96,26327.96,2020-06-13,2027-04-20,Boleto,Não,2000,Em Dia
222,744,2316290-44.2022.7.34.5190,41122.56,7,3,176239499999999.97,23498.6,2025-11-19,2026-09-15,PIX,Não informado,2000,Atrasado
223,747,1714231-74.2025.9.71.1697,65076.89,7,2,18593.4,46483.5,2025-09-07,2026-08-15,Transferência,Não,26,Atrasado
224,746,6384831-67.2022.5.89.7429,65918.74,11,5,29963.05,35955.66,2024-06-09,2025-12-29,PIX,Não,15,Não informado
225,984,4460247-99.2024.9.97.4840,25774.55,8,0,0.0,25774.56,2020-09-01,2025-11-15,Transferência,Sim,15,Em Dia
226,62,9071705-28.2021.9.78.4746,44489.26,3,0,0.0,44489.25,2026-04-21,2024-12-03,Transferência,Sim,2000,Em Dia
227,834,3710559-31.2020.9.95.2540,30447.85,2,1,15223.92,15223.929999999998,2023-09-12,2026-02-20,Boleto,Sim,2000,Não informado
228,740,2341370-92.2024.9.60.8122,41797.81,2,0,0.0,41797.8,2025-06-30,2025-11-13,PIX,Não,15,Atrasado
229,193,7222167-30.2022.8.44.7452,61179.49,8,1,7647.44,53183.37,2024-04-08,2025-01-06,Boleto,Sim,0,Atrasado
230,947,8306601-19.2020.3.50.7457,72985.5,7,2,20853.0,52132.5,2023-01-10,2026-01-12,Transferência,Sim,2000,Atrasado
231,69,7687351-51.2022.6.73.6768,13071.14,8,7,11437.23,1633.89,2022-01-13,2027-01-27,Boleto,Sim,0,Em Dia
232,262,7722274-26.2024.9.14.7062,66422.14,8,6,49816.62,16605.54,2020-10-07,2026-10-07,Boleto,Não,2000,Atrasado
233,1325,4961530-22.2021.4.22.6290,31938.13,8,7,27945.89,3992.27,2025-01-02,2026-08-06,PIX,Não informado,15,Em Dia
234,778,5853247-29.2020.7.62.8870,11084.07,2,2,11084.06,0.0,2024-08-30,2026-12-03,Boleto,Sim,15,Atrasado
235,354,6018860-77.2022.1.94.1315,69823.11,7,7,69823.11,0.0,2022-10-07,2027-01-23,Transferência,Sim,2000,Em Dia
236,149,6339808-70.2020.2.67.1325,21293.99,10,4,8517.6,12776.4,2023-06-16,2024-08-25,Boleto,Não,15,Atrasado
237,333,9062552-47.2024.4.22.8265,63263.98,4,1,15816.0,474.48,2021-10-22,2026-03-17,Transferência,Não,24,Não informado
238,1296,5545511-73.2023.1.66.9757,26529.05,5,4,21223.24,5305.81,2020-03-29,2027-11-01,Transferência,Não,0,Quitado
239,498,4090182-95.2021.1.57.7189,40300.41,6,0,0.0,40300.44,2020-04-01,2025-04-25,Transferência,Sim,15,Atrasado
240,434,4229107-99.2020.7.61.3978,48569.64,8,0,0.0,48569.6,2021-07-31,2027-04-14,Transferência,Não,12,Atrasado
241,358,3679963-72.2020.9.29.7859,45380.32,6,2,15126.78,30253.56,2023-12-22,2024-02-10,PIX,Não,0,Em Dia
242,182,1095980-10.2020.7.77.8313,78990.31,9,1,8776.7,70213.6,2025-03-17,2025-12-14,Transferência,Não,0,Atrasado
243,317,9822459-92.2024.8.17.6403,20965.71,1,0,0.0,20965.71,2020-08-31,2025-04-05,Boleto,Não informado,2000,Em Dia
244,1075,3924425-56.2021.9.58.2912,22457.78,9,3,7485.93,14971.86,2020-02-03,2026-06-25,PIX,Sim,23,Em Dia
245,497,4961530-22.2021.4.22.6290,33888.06,12,11,31064.0,2824.0,2024-09-09,2025-02-19,Boleto,Não informado,26,Não informado
246,57,7320713-89.2022.3.68.7881,73213.48,11,6,39934.62,33278.85,2023-06-10,2024-10-04,Transferência,Não informado,22,Quitado
247,1313,5210656-44.2021.1.39.2474,69787.53,2,1,34893.76,34893.76,2023-09-27,2026-09-17,Transferência,Sim,28,Quitado
248,665,1273300-90.2024.2.80.7378,64376.94,3,3,64376.94,0.0,2024-07-27,2026-01-30,Boleto,Não,11,Quitado
249,727,9168044-67.2022.1.26.3054,24887.66,3,0,0.0,24887.66,2025-11-04,2027-03-04,Transferência,Sim,0,Atrasado
250,395,1676369-34.2022.3.47.6087,8014.39,4,1,2003.6,6010.790000000001,2021-11-12,2025-09-18,Transferência,Não,15,Quitado
251,464,5035093-45.2021.1.27.3097,4812.86,12,12,48128.64,0.0,2026-02-27,2024-08-03,Transferência,Sim,18,Em Dia
252,731,7722274-26.2024.9.14.7062,43190.89,2,2,43190.88,0.0,2024-10-29,2024-10-28,PIX,Não,15,Atrasado
253,1069,5483975-50.2024.8.92.4422,12225.53,2,1,6112.77,6112.77,2024-11-02,2025-12-09,Transferência,Sim,2000,Atrasado
254,976,5074974-98.2023.8.21.9881,25920.91,3,2,17280.6,8640.3,2020-09-05,2025-03-23,Transferência,Sim,15,Atrasado
255,1330,7381740-86.2021.2.88.6570,6688.29,8,1,836.04,5852.28,2022-01-22,2024-05-23,PIX,Não,18,Quitado
256,117,8572382-61.2025.1.41.7172,73623.2,10,0,0.0,73623.2,2023-08-17,2025-11-09,PIX,Sim,15,Atrasado
257,938,8097721-13.2023.1.47.8354,20339.42,6,3,10169.7,1016.97,2022-04-11,2027-02-05,PIX,Sim,0,Atrasado
258,501,7840442-26.2025.9.53.5093,61420.78,8,7,53743.2,7677.6,2022-02-19,2024-04-28,Boleto,Não,2000,Atrasado
259,838,7223110-52.2024.2.44.8994,20743.21,3,2,1382.88,6914.4,2021-05-05,2024-12-03,Transferência,Sim,21,Quitado
260,1429,1784068-27.2021.3.12.2538,74784.3,4,4,74784.32,0.0,2022-02-24,2025-12-09,Transferência,Não,24,Em Dia
261,1234,6339266-27.2025.5.15.6766,28756.31,9,7,22366.05,6390.3,2020-01-24,2024-01-29,PIX,Não,2000,Quitado
262,358,4433355-55.2023.8.48.9346,63401.2,2,0,0.0,63830.12,2021-02-22,2025-03-09,Boleto,Não,22,Atrasado
263,139,5753123-52.2021.4.48.4042,28586.48,7,1,4083.78,24560.14,2021-02-17,2024-06-19,Boleto,Sim,2000,Em Dia
264,604,2100417-68.2021.7.29.9662,57874.1,5,2,23149.64,34724.46,2021-06-01,2025-11-19,PIX,Não,30,Em Dia
265,582,5068524-45.2025.9.91.6906,15094.47,10,2,3018.9,12075.6,2023-05-06,2024-01-09,PIX,Sim,16,Em Dia
266,188,8827641-36.2022.5.59.8715,434706.01,10,0,0.0,434710.01,2023-09-09,2027-05-15,PIX,Sim,15,Quitado
267,679,4229107-99.2020.7.61.3978,24899.38,10,4,9959.76,14939.64,2023-11-24,2024-08-16,Transferência,Não,17,Em Dia
268,1236,6418382-43.2020.8.63.9133,57428.19,11,0,0.0,57694.74,2024-04-27,2026-08-01,PIX,Não,15,Quitado
269,856,9057219-99.2020.9.96.3254,65241.25,6,6,65241.24,0.0,2025-01-28,2025-01-03,PIX,Sim,10,Atrasado
270,840,9076234-78.2023.3.90.2702,64012.46,5,3,38407.47,25604.98,2020-10-11,2024-10-10,Boleto,Não,25,Quitado
271,1224,7486029-45.2024.4.25.3159,52698.78,5,2,21079.52,31619.28,2024-12-11,2025-10-12,Boleto,Não,16,Quitado
272,786,5660649-86.2020.5.86.9291,63831.93,7,1,9118.85,55075.21,2023-07-11,2027-09-01,PIX,Não,2000,Quitado
273,379,5953905-94.2022.5.44.3245,28066.72,1,1,28066.72,0.0,2020-09-16,2026-05-06,PIX,Não informado,15,Quitado
274,676,8097721-13.2023.1.47.8354,64356.83,4,4,64356.84,-0.00999999999476131,2023-05-27,2026-04-20,Transferência,Não,15,Em Dia
275,831,9810112-12.2021.1.97.8847,49048.61,3,3,49048.62,0.0,2023-09-10,2024-05-07,PIX,Não,15,Em Dia
276,1392,9252661-70.2020.1.46.1185,14113.87,9,6,9409.26,4704.63,2025-08-12,2027-01-04,PIX,Sim,12,Em Dia
277,492,1714231-74.2025.9.71.1697,32961.52,8,2,8240.38,24721.14,2022-06-07,2027-05-21,PIX,Sim,2000,Em Dia
278,115,7640585-40.2023.1.57.1721,13789.13,10,9,12410.19,1378.91,2020-07-16,2024-10-28,PIX,Sim,15,Atrasado
279,1258,6404948-40.2021.7.68.7161,59599.39,9,1,6622.15,52977.2,2022-07-18,2025-12-04,Boleto,Não,2000,Atrasado
280,1450,4865461-96.2025.2.64.9143,60084.55,2,2,60084.56,0.0,2020-03-17,2025-02-09,Boleto,Não,15,Atrasado
281,840,4563779-48.2023.2.87.9606,29683.76,10,7,20778.66,8905.14,2021-05-22,2024-03-23,PIX,Não,2000,Em Dia
282,487,5853247-29.2020.7.62.8870,78076.2,7,4,44614.96,33461.22,2026-03-22,2026-07-07,PIX,Sim,0,Quitado
283,1485,5786762-52.2021.9.21.3037,71651.6,7,0,0.0,71651.58,2022-11-08,2026-12-19,Transferência,Não,2000,Quitado
284,1447,3541821-31.2021.8.96.1927,27312.91,4,3,20484.69,6828.23,2022-08-03,2025-12-27,Boleto,Não,15,Em Dia
285,477,2016341-89.2023.7.48.2724,45498.99,10,1,4549.9,40791.41,2025-04-02,2027-05-28,PIX,Não,2000,Não informado
286,1159,8215015-64.2021.5.32.1893,57312.62,2,1,28656.31,28656.31,2021-07-23,2025-07-22,Boleto,Sim,14,Atrasado
287,165,7553290-31.2023.9.36.9282,26863.99,12,6,13432.02,13432.02,2022-04-14,2025-05-30,Transferência,Sim,2000,Não informado
288,1153,9214397-26.2023.4.18.6844,34240.17,2,1,17120.08,17120.089999999997,2023-03-19,2027-02-03,Boleto,Não,15,Em Dia
289,230,5786762-52.2021.9.21.3037,17653.15,6,2,5884.38,11768.76,2023-09-24,2025-04-07,Transferência,Sim,0,Atrasado
290,1138,3821719-15.2025.2.86.2518,55685.73,3,1,18561.91,37123.82,2025-06-04,2025-06-23,Transferência,Não,0,Em Dia
291,533,6018860-77.2022.1.94.1315,64738.27,8,5,40461.4,24276.84,2023-11-29,2025-04-10,Transferência,Não informado,21,Quitado
292,432,1614850-25.2020.8.85.3161,31020.72,4,3,23265.54,7797.96,2024-08-30,2026-08-27,PIX,Sim,12,Atrasado
293,160,9319285-35.2025.3.19.9131,14006.76,12,2,2334.46,11672.3,2023-11-01,2026-11-10,Boleto,Não,28,Atrasado
294,928,2837371-36.2022.7.88.5428,22067.53,3,3,22067.52,0.0,2024-03-18,2024-12-21,Transferência,Sim,17,Quitado
295,964,5545511-73.2023.1.66.9757,73946.11,8,0,0.0,73946.08,2024-06-21,2025-08-07,Transferência,Não,2000,Quitado
296,998,1165147-13.2020.2.47.5874,27630.58,9,9,27630.54,0.0,2023-12-15,2025-07-16,Boleto,Sim,2000,Atrasado
297,463,5492622-29.2021.9.92.7737,43636.58,1,0,0.0,44112.83,2020-03-01,2024-09-13,Boleto,Sim,15,Não informado
298,533,1165147-13.2020.2.47.5874,77042.52,1,0,0.0,77042.52,2024-09-11,2024-06-18,PIX,Não,2000,Em Dia
299,553,5432782-56.2021.2.97.6240,49731.46,12,8,33154.32,16577.14,2025-04-13,2026-07-31,Transferência,Sim,14,Em Dia
300,574,8886588-26.2020.9.65.6361,67774.2,5,3,40664.52,27174.75,2021-12-23,2024-06-14,Boleto,Não,17,Atrasado
301,40,1185885-59.2023.7.19.8433,6153.48,4,1,1538.37,461511.01,2025-06-22,2024-03-01,Transferência,Não informado,18,Não informado
302,139,5472823-70.2022.4.41.7624,19021.97,8,1,2377.75,16644.25,2023-07-16,2026-07-03,PIX,Não informado,2000,Em Dia
303,859,1664676-19.2021.8.64.4616,38925.61,12,12,38925.6,0.0,2025-12-05,2026-12-23,Boleto,Não,30,Atrasado
304,126,3778380-86.2023.9.32.5849,72795.22,10,1,7279.52,65515.68,2020-02-20,2026-04-20,Boleto,Sim,2000,Quitado
305,1025,8717678-27.2025.5.11.4526,40325.8,9,4,17922.56,22403.2,2020-07-08,2024-04-27,Transferência,Sim,15,Quitado
306,639,6384831-67.2022.5.89.7429,63616.52,7,5,45440.35,18176.14,2022-11-06,2027-10-01,Transferência,Sim,0,Em Dia
307,1120,1185885-59.2023.7.19.8433,15297.7,6,4,10198.48,5099.220000000001,2026-02-02,2027-05-29,PIX,Não,2000,Em Dia
308,247,8381610-96.2020.6.26.2533,79540.16,8,7,69597.64,9942.52,2023-12-08,2024-11-07,PIX,Não,27,Em Dia
309,1328,8717678-27.2025.5.11.4526,5960.23,12,1,496.69,5463.59,2021-11-30,2025-07-29,PIX,Não informado,30,Em Dia
310,1134,4433355-55.2023.8.48.9346,76722.38,3,0,0.0,77037.37,2023-10-01,2024-03-14,Boleto,Não informado,2000,Atrasado
311,320,9835331-11.2022.6.15.8602,22337.31,3,2,14891.54,7445.77,2023-08-14,2025-04-26,Transferência,Não,21,Em Dia
312,1383,1248003-72.2024.2.80.8472,37176.66,10,3,11153.01,26023.69,2024-12-04,2024-04-29,Boleto,Sim,2000,Atrasado
313,621,4952151-27.2023.3.38.8762,64276.15,12,11,58919.85,5356.35,2026-02-23,2024-06-15,PIX,Sim,11,Atrasado
314,153,2884639-86.2023.2.31.8737,45767.73,8,7,40046.79,5720.97,2020-06-03,2027-09-04,Transferência,Sim,15,Atrasado
315,617,5451988-41.2020.2.82.4041,59334.97,10,10,59335.0,0.0,2022-07-14,2024-06-13,PIX,Não,17,Em Dia
316,1367,5753123-52.2021.4.48.4042,39923.96,12,7,23289.0,16635.0,2024-01-22,2025-07-03,PIX,Não informado,2000,Em Dia
317,620,9992831-61.2022.4.35.1469,46966.07,10,5,23483.05,23483.05,2021-12-09,2026-11-16,Transferência,Não informado,10,Não informado
318,1272,5472823-70.2022.4.41.7624,47917.01,6,3,239585100000000.0,23958.51,2023-08-30,2025-11-09,Boleto,Sim,10,Quitado
319,430,2909764-51.2025.7.78.2223,30572.12,5,2,12228.84,18363.69,2026-03-05,2024-11-08,Transferência,Não informado,11,Quitado
320,1446,7813974-60.2021.1.81.1542,7311.33,12,3,1827.84,5483.52,2020-02-04,2027-01-31,Transferência,Não,15,Em Dia
321,260,3401866-56.2021.1.87.5297,41102.36,6,2,13700.78,27401.56,2021-03-11,2024-03-19,PIX,Sim,28,Em Dia
322,756,3785792-10.2020.5.78.7940,52896.51,3,3,52896.51,0.0,2021-01-02,2026-10-22,Boleto,Sim,0,Quitado
323,283,9076234-78.2023.3.90.2702,75274.49,1,1,75274.49,0.0,2022-03-22,2026-07-21,Boleto,Não,27,Em Dia
324,965,7539718-58.2020.2.52.9800,61452.29,4,2,30726.14,30726.14,2025-12-06,2024-12-06,Boleto,Sim,27,Em Dia
325,621,6053412-12.2021.6.72.8346,46692.44,10,5,233461999999999.97,23346.2,2024-08-07,2026-04-06,Transferência,Não,2000,Em Dia
326,732,5239450-56.2022.7.99.2371,43950.55,8,7,38456.74,5796.17,2020-06-04,2026-07-02,Boleto,Sim,15,Atrasado
327,1389,3710559-31.2020.9.95.2540,46336.96,2,0,0.0,46336.96,2023-12-25,2025-02-21,Boleto,Não,30,Quitado
328,1149,1878000-50.2025.7.58.1197,19235.48,9,0,0.0,19235.52,2020-11-16,2026-05-10,PIX,Sim,28,Quitado
329,1301,5953905-94.2022.5.44.3245,68439.99,1,1,68439.99,8.25,2025-12-12,2025-05-10,Boleto,Não,0,Em Dia
330,90,7419280-60.2021.1.40.9417,48928.62,5,0,0.0,48928.62,2021-12-02,2024-03-10,Boleto,Não,0,Não informado
331,45,6038940-61.2024.4.64.6408,74223.44,1,1,74223.44,0.0,2024-12-31,2026-10-02,PIX,Sim,24,Não informado
332,118,2397582-22.2023.9.93.4223,43588.07,10,4,17435.24,26152.86,2024-03-13,2025-06-28,Transferência,Sim,20,Em Dia
333,639,8886588-26.2020.9.65.6361,757111.01,1,0,0.0,7571.11,2021-01-30,2025-03-23,PIX,Sim,15,Em Dia
334,413,7486029-45.2024.4.25.3159,59883.23,5,5,59883.25,-0.01999999999679858,2024-09-07,2025-01-15,Boleto,Não,0,Atrasado
335,220,1778149-24.2023.1.86.3557,5914.32,3,1,1971.44,3942.8799999999997,2023-10-21,2027-05-26,Transferência,Sim,15,Não informado
336,507,5274951-77.2021.1.76.5120,44699.64,6,3,22349.82,22571.41,2025-05-20,2024-07-19,Transferência,Sim,22,Em Dia
337,153,4384627-80.2021.2.13.1061,45031.11,3,3,45031.11,0.0,2025-03-11,2025-12-12,Transferência,Sim,15,Quitado
338,33,7724543-49.2023.9.44.7412,25143.04,6,0,0.0,25143.06,2023-05-15,2025-07-31,Boleto,Sim,0,Atrasado
339,1249,4584224-94.2025.2.57.2511,33272.15,3,2,22181.44,11090.72,2026-10-03,2026-01-10,Transferência,Não,0,Quitado
340,395,5266269-78.2021.7.59.1392,16832.93,4,4,16832.92,0.0,2022-07-02,2026-12-11,Transferência,Não,15,Em Dia
341,1150,1602496-64.2022.5.79.8340,53867.94,1,0,0.0,53867.94,2024-07-16,2024-09-20,Transferência,Sim,15,Quitado
342,38,6105303-92.2021.4.39.3868,62836.16,12,11,57599.85,5236.35,2023-08-31,2024-08-13,Boleto,Não informado,15,Atrasado
343,558,4865461-96.2025.2.64.9143,69921.47,12,11,64094.69,5826.79,2025-11-21,2024-10-03,Boleto,Sim,22,Em Dia
344,528,4314934-26.2021.7.14.7244,69849.6,10,6,41909.76,27939.84,2024-03-04,2026-01-15,Boleto,Sim,25,Em Dia
345,1046,5159882-37.2022.9.71.7550,59044.69,4,2,29522.34,29522.34,2024-04-14,2025-11-13,Boleto,Não informado,2000,Em Dia
346,1066,5901155-82.2023.2.89.7717,24626.18,2,2,24626.18,0.0,2023-10-16,2026-02-07,PIX,Não informado,24,Quitado
347,1415,1273300-90.2024.2.80.7378,57173.39,5,5,57173.4,78.25,2020-01-03,2026-12-19,Boleto,Sim,13,Atrasado
348,124,3242098-97.2025.4.44.9916,11449.39,10,0,0.0,1144.94,2022-11-15,2026-02-10,Boleto,Sim,15,Em Dia
349,1366,6445422-21.2020.5.39.8096,26558.16,1,1,26558.16,0.0,2023-05-23,2027-04-21,PIX,Não informado,2000,Atrasado
350,843,8905709-90.2020.9.55.2471,30173.37,7,6,25862.88,4310.48,2020-05-17,2025-05-30,PIX,Sim,21,Em Dia
351,629,6992158-64.2024.5.43.7750,5440.54,6,4,3627.04,1813.52,2022-11-25,2024-07-05,Boleto,Sim,22,Atrasado
352,335,3260101-88.2022.8.37.9169,42799.47,4,1,10699.87,32099.61,2021-05-18,2026-04-15,Transferência,Não informado,0,Não informado
353,1045,4721085-96.2020.6.92.9645,69504.73,12,1,5792.06,63712.66,2022-04-04,2025-10-07,PIX,Sim,28,Em Dia
354,818,7486138-99.2020.5.81.4332,74405.18,2,0,0.0,74014.28,2020-02-29,2024-02-08,Transferência,Não,2000,Em Dia
355,148,1346701-74.2024.1.65.8985,43277.13,11,9,35408.52,7868.56,2024-03-29,2024-10-02,PIX,Sim,0,Em Dia
356,87,6404948-40.2021.7.68.7161,48044.54,3,2,32029.7,16014.85,2020-04-30,2027-01-28,Transferência,Sim,15,Atrasado
357,140,9057960-29.2025.5.10.6072,54724.16,6,0,0.0,54724.14,2023-09-24,2024-04-23,PIX,Sim,0,Em Dia
358,1159,6160516-66.2024.5.17.7150,39594.64,7,4,22625.52,16969.14,2025-05-18,2024-10-30,Boleto,Não,15,Atrasado
359,132,4384627-80.2021.2.13.1061,17967.76,2,1,8983.88,8983.88,2022-08-18,2024-12-08,Transferência,Não informado,20,Quitado
360,1474,8655267-17.2025.3.63.4188,61190.71,4,1,15297.68,45893.04,2022-06-09,2024-07-28,PIX,Não,10,Atrasado
361,435,3054975-46.2023.4.85.5879,35701.5,3,2,23801.0,11900.5,2020-02-17,2026-12-10,Transferência,Sim,22,Em Dia
362,8,5239450-56.2022.7.99.2371,4828.11,2,0,0.0,48281.1,2023-12-22,2027-01-17,Transferência,Não,25,Atrasado
363,628,8381610-96.2020.6.26.2533,23782.29,12,8,15854.88,7927.44,2020-02-18,2025-06-20,Boleto,Não,2000,Quitado
364,350,7813974-60.2021.1.81.1542,6831.77,10,0,0.0,7311.57,2024-07-11,2026-02-13,PIX,Não informado,28,Em Dia
365,826,5901155-82.2023.2.89.7717,45294.43,5,3,27176.67,18117.78,2023-06-23,2024-01-15,PIX,Não,0,Atrasado
366,966,6404948-40.2021.7.68.7161,40576.54,10,4,16230.6,24345.9,2020-03-10,2024-03-22,PIX,Sim,28,Em Dia
367,253,4687348-31.2023.1.92.6907,30113.11,12,9,22584.87,7528.29,2025-06-29,2024-05-14,Boleto,Não,15,Quitado
368,332,4299848-20.2023.2.47.7396,68297.25,4,3,51222.93,17248.3,2025-10-08,2027-06-19,Transferência,Sim,2000,Em Dia
369,1331,4229107-99.2020.7.61.3978,31414.69,3,0,0.0,31414.69,2022-06-28,2025-01-14,Boleto,Não,25,Quitado
370,1239,4140100-24.2024.4.63.7178,78137.43,11,1,7103.4,71034.0,2026-02-20,2027-04-15,Transferência,Não informado,2000,Atrasado
371,1014,6018860-77.2022.1.94.1315,73744.41,3,0,0.0,73744.41,2021-01-17,2026-08-03,Transferência,Sim,15,Atrasado
372,266,3376786-12.2020.7.64.5093,44357.18,11,2,8064.94,35876.41,2023-12-16,2026-05-11,Transferência,Sim,15,Quitado
373,711,9498791-62.2022.6.73.9564,74955.13,2,1,37477.57,37477.560000000005,2024-01-11,2026-01-21,Boleto,Não,15,Atrasado
374,1390,5438623-45.2022.4.51.7250,64510.61,12,5,26879.4,37631.16,2021-03-12,2026-04-24,Transferência,Sim,15,Quitado
375,690,2554938-48.2024.1.13.4544,41683.91,4,1,10420.98,31262.94,2021-05-23,2026-03-30,Transferência,Não,2000,Não informado
376,880,9953454-93.2020.2.52.5723,24496.74,2,1,12248.37,12248.37,2022-04-19,2024-05-03,Transferência,Não,15,Em Dia
377,1108,1557680-16.2021.4.16.4031,40001.01,12,6,20000.52,20446.38,2024-09-18,2024-07-27,Boleto,Não,23,Quitado
378,1245,1742202-63.2023.6.68.9372,28645.93,3,3,28645.92,0.010000000002037268,2024-01-10,2024-05-21,Transferência,Não,15,Não informado
379,1299,7999133-20.2023.7.26.1121,57850.29,3,1,19283.43,38566.86,2021-09-19,2025-11-13,Boleto,Não,15,Atrasado
380,1104,2895065-46.2022.7.67.1438,41402.99,9,4,18401.32,23001.65,2020-11-22,2024-02-18,Boleto,Não,28,Em Dia
381,1182,1757615-27.2025.7.10.3762,70810.62,12,4,23603.52,47207.04,2021-11-30,2026-03-08,Transferência,Não,28,Em Dia
382,928,8735892-74.2025.8.18.9411,57663.4,4,1,14415.85,43247.55,2022-09-21,2024-02-16,Transferência,Não informado,2000,Atrasado
383,1050,5401874-62.2025.2.46.8337,5650.1,2,1,2825.05,2825.05,2023-06-02,2026-11-15,PIX,Sim,2000,Quitado
384,101,5035093-45.2021.1.27.3097,78665.14,3,1,26221.71,52933.95,2020-01-13,2025-11-22,Boleto,Não informado,15,Atrasado
385,79,4768255-51.2022.4.94.5695,74382.66,6,6,74382.66,0.0,2020-04-04,2025-11-14,Transferência,Sim,22,Quitado
386,645,6105303-92.2021.4.39.3868,65443.48,10,10,65443.5,0.0,2020-05-18,2025-12-29,Transferência,Não,15,Quitado
387,1322,1974389-81.2024.5.57.9354,44473.84,8,5,27796.15,16677.69,2022-11-23,2024-07-17,Transferência,Não,14,Em Dia
388,1329,4134515-43.2021.8.70.4879,34190.86,12,10,28492.4,5698.48,2023-12-14,2024-12-26,Boleto,Não,0,Não informado
389,1119,3054975-46.2023.4.85.5879,5767.5,10,8,4614.0,1153.5,2024-05-12,2024-07-12,Transferência,Não,0,Atrasado
390,760,5826200-20.2025.1.91.8748,51678.13,6,2,17226.04,34452.08,2021-07-28,2024-02-03,Boleto,Sim,2000,Quitado
391,1045,7245951-43.2021.4.11.7623,70663.42,6,6,70663.44,0.0,2024-02-11,2027-02-04,Boleto,Não,2000,Em Dia
392,222,8381610-96.2020.6.26.2533,62582.78,3,3,62582.79,102.11,2024-01-14,2025-03-12,PIX,Não,15,Quitado
393,1286,3496733-55.2020.2.43.8503,43749.88,8,7,38281.11,5468.73,2021-05-29,2027-07-04,PIX,Sim,0,Quitado
394,147,2490107-19.2023.9.10.7930,62453.86,10,7,43717.73,18736.17,2021-12-24,2024-01-30,Boleto,Não informado,15,Não informado
395,111,9686751-57.2022.7.62.3494,60755.21,4,0,0.0,60755.2,2020-09-09,2025-07-28,PIX,Sim,0,Quitado
396,1024,5451988-41.2020.2.82.4041,32746.4,5,3,19647.84,13098.56,2022-11-10,2026-10-14,Transferência,Não,26,Atrasado
397,351,6384831-67.2022.5.89.7429,59844.24,5,3,35906.55,23937.7,2021-08-09,2024-04-15,Boleto,Não,24,Atrasado
398,576,6982910-41.2023.8.91.8758,35158.3,1,0,0.0,35158.3,2020-01-04,2027-02-21,PIX,Não informado,0,Em Dia
399,841,6524227-53.2025.1.97.6214,25130.5,9,3,8376.84,16753.68,2022-09-03,2024-02-13,Transferência,Sim,28,Em Dia
